# s_m; t_s; f_x_fl_N; f_y_fl_N; f_z_fl_N; f_x_fr_N; f_y_fr_N; f_z_fr_N;f_x_rl_N; f_y_rl_N; f_z_rl_N; f_x_rr_N;f_y_rr_N; f_z_rr_N;
108.0; 3.364; -26.1; 0.0; 2245.1; -26.1; 0.0; 2245.1; 473.9; 0.0; 2414.4; 473.9; 0.0; 2414.4
111.0; 3.456; -26.1; 0.0; 2245.5; -26.1; 0.0; 2245.5; 473.9; 0.0; 2415.0; 473.9; 0.0; 2415.0
114.0; 3.548; -26.1; 0.0; 2245.9; -26.1; 0.0; 2245.9; 473.9; 0.0; 2415.6; 473.9; 0.0; 2415.6
117.0; 3.640; -26.1; 0.0; 2246.3; -26.1; 0.0; 2246.3; 473.9; 0.0; 2416.2; 473.9; 0.0; 2416.2
120.0; 3.732; -26.1; 0.0; 2246.7; -26.1; 0.0; 2246.7; 473.9; 0.0; 2416.7; 473.9; 0.0; 2416.8
123.0; 3.824; -26.1; 0.0; 2247.1; -26.1; 0.0; 2247.1; 473.9; 0.0; 2417.3; 473.9; 0.0; 2417.3
126.0; 3.915; -26.1; 0.0; 2247.5; -26.1; 0.0; 2247.5; 473.9; 0.0; 2417.9; 473.9; 0.0; 2417.9
129.0; 4.007; -26.1; 0.0; 2247.9; -26.1; 0.0; 2247.9; 473.9; 0.0; 2418.5; 473.9; 0.0; 2418.5
132.0; 4.098; -26.1; 0.0; 2248.2; -26.1; 0.0; 2248.2; 473.9; 0.0; 2419.1; 473.9; 0.0; 2419.1
135.0; 4.190; -26.1; 0.0; 2248.6; -26.1; 0.0; 2248.6; 473.9; 0.0; 2419.6; 473.9; 0.0; 2419.7
138.0; 4.281; -26.1; 0.0; 2249.0; -26.1; 0.0; 2249.0; 473.9; 0.0; 2420.2; 473.9; 0.0; 2420.2
141.0; 4.372; -26.1; 0.0; 2249.4; -26.1; 0.0; 2249.4; 473.9; 0.0; 2420.8; 473.9; 0.0; 2420.8
144.0; 4.464; -26.1; 0.0; 2249.7; -26.1; 0.0; 2249.8; 473.9; 0.0; 2421.4; 473.9; 0.0; 2421.4
147.0; 4.555; -26.1; 0.0; 2250.1; -26.1; 0.0; 2250.1; 473.9; 0.0; 2421.9; 473.9; 0.0; 2421.9
150.0; 4.646; -26.1; 0.0; 2250.5; -26.1; 0.0; 2250.5; 473.9; 0.0; 2422.5; 473.9; 0.0; 2422.5
153.0; 4.737; -26.1; 0.0; 2250.9; -26.1; 0.0; 2250.9; 473.9; 0.0; 2423.0; 473.9; 0.0; 2423.0
156.0; 4.828; -26.1; 0.0; 2251.2; -26.1; 0.0; 2251.2; 473.9; 0.0; 2423.6; 473.9; 0.0; 2423.6
159.0; 4.919; -26.1; 0.0; 2251.6; -26.1; 0.0; 2251.6; 473.9; 0.0; 2424.2; 473.9; 0.0; 2424.2
162.0; 5.010; -26.1; 0.0; 2252.0; -26.1; 0.0; 2252.0; 473.9; 0.0; 2424.7; 473.9; 0.0; 2424.7
165.0; 5.101; -26.1; 0.0; 2252.3; -26.1; 0.0; 2252.3; 473.9; 0.0; 2425.3; 473.9; 0.0; 2425.3
168.0; 5.191; -26.1; 0.0; 2252.7; -26.1; 0.0; 2252.7; 473.9; 0.0; 2425.8; 473.9; 0.0; 2425.8
171.0; 5.282; -26.1; 0.0; 2253.0; -26.1; 0.0; 2253.0; 473.9; 0.0; 2426.3; 473.9; 0.0; 2426.3
174.0; 5.373; -26.1; 0.0; 2253.4; -26.1; 0.0; 2253.4; 473.9; 0.0; 2426.9; 473.9; 0.0; 2426.9
177.0; 5.463; -26.1; 0.0; 2253.8; -26.1; 0.0; 2253.8; 473.9; 0.0; 2427.4; 473.9; 0.0; 2427.4
180.0; 5.554; -26.1; 0.0; 2254.1; -26.1; 0.0; 2254.1; 473.9; 0.0; 2428.0; 473.9; 0.0; 2428.0
183.0; 5.644; -26.1; 0.0; 2254.5; -26.1; 0.0; 2254.5; 473.9; 0.0; 2428.5; 473.9; 0.0; 2428.5
186.0; 5.734; -26.1; 0.0; 2254.8; -26.1; 0.0; 2254.8; 473.9; 0.0; 2429.0; 473.9; 0.0; 2429.0
189.0; 5.825; -26.1; 0.0; 2255.2; -26.1; 0.0; 2255.2; 473.9; 0.0; 2429.6; 473.9; 0.0; 2429.6
192.0; 5.915; -26.1; 0.0; 2255.5; -26.1; 0.0; 2255.5; 473.9; 0.0; 2430.1; 473.9; 0.0; 2430.1
195.0; 6.005; -26.1; 0.0; 2255.9; -26.1; 0.0; 2255.9; 473.9; 0.0; 2430.6; 473.9; 0.0; 2430.6
198.0; 6.095; -26.1; 0.0; 2256.2; -26.1; 0.0; 2256.2; 473.9; 0.0; 2431.1; 473.9; 0.0; 2431.1
201.0; 6.185; -26.1; 0.0; 2256.5; -26.1; 0.0; 2256.6; 473.9; 0.0; 2431.6; 473.9; 0.0; 2431.7
204.0; 6.275; -26.1; 0.0; 2256.9; -26.1; 0.0; 2256.9; 473.9; 0.0; 2432.2; 473.9; 0.0; 2432.2
207.0; 6.365; -26.1; 0.0; 2257.2; -26.1; 0.0; 2257.2; 473.9; 0.0; 2432.7; 473.9; 0.0; 2432.7
210.0; 6.455; -26.1; 0.0; 2257.6; -26.1; 0.0; 2257.6; 473.9; 0.0; 2433.2; 473.9; 0.0; 2433.2
213.0; 6.545; -26.1; 0.0; 2257.9; -26.1; 0.0; 2257.9; 473.9; 0.0; 2433.7; 473.9; 0.0; 2433.7
216.0; 6.635; -26.1; 0.0; 2258.2; -26.1; 0.0; 2258.2; 473.9; 0.0; 2434.2; 473.9; 0.0; 2434.2
219.0; 6.725; -26.1; 0.0; 2258.6; -26.1; 0.0; 2258.6; 473.9; 0.0; 2434.7; 473.9; 0.0; 2434.7
222.0; 6.814; -26.1; 0.0; 2258.9; -26.1; 0.0; 2258.9; 473.9; 0.0; 2435.2; 473.9; 0.0; 2435.2
225.0; 6.904; -26.1; 0.0; 2259.2; -26.1; 0.0; 2259.2; 473.9; 0.0; 2435.7; 473.9; 0.0; 2435.7
228.0; 6.993; -26.1; 0.0; 2259.6; -26.1; 0.0; 2259.6; 473.9; 0.0; 2436.2; 473.9; 0.0; 2436.2
231.0; 7.083; -26.1; 0.0; 2259.9; -26.1; 0.0; 2259.9; 473.9; 0.0; 2436.7; 473.9; 0.0; 2436.7
234.0; 7.172; -26.1; 0.0; 2260.2; -26.1; 0.0; 2260.2; 473.9; 0.0; 2437.2; 473.9; 0.0; 2437.2
237.0; 7.262; -26.1; 0.0; 2260.5; -26.1; 0.0; 2260.6; 473.9; 0.0; 2437.7; 473.9; 0.0; 2437.7
240.0; 7.351; -26.1; 0.0; 2260.9; -26.1; 0.0; 2260.9; 473.9; 0.0; 2438.2; 473.9; 0.0; 2438.2
243.0; 7.440; -26.1; 0.0; 2261.2; -26.1; 0.0; 2261.2; 473.9; 0.0; 2438.7; 473.9; 0.0; 2438.7
246.0; 7.530; -26.1; 0.0; 2261.5; -26.1; 0.0; 2261.5; 473.9; 0.0; 2439.1; 473.9; 0.0; 2439.2
249.0; 7.619; -26.1; 0.0; 2261.8; -26.1; 0.0; 2261.8; 473.9; 0.0; 2439.6; 473.9; 0.0; 2439.6
252.0; 7.708; -26.1; 0.0; 2262.1; -26.1; 0.0; 2262.2; 473.9; 0.0; 2440.1; 473.9; 0.0; 2440.1
255.0; 7.797; -26.1; 0.0; 2262.5; -26.1; 0.0; 2262.5; 473.9; 0.0; 2440.6; 473.9; 0.0; 2440.6
258.0; 7.886; -26.1; 0.0; 2262.8; -26.1; 0.0; 2262.8; 473.9; 0.0; 2441.1; 473.9; 0.0; 2441.1
261.0; 7.975; -26.1; 0.0; 2263.1; -26.1; 0.0; 2263.1; 473.9; 0.0; 2441.5; 473.9; 0.0; 2441.6
264.0; 8.064; -26.1; 0.0; 2263.4; -26.1; 0.0; 2263.4; 473.9; 0.0; 2442.0; 473.9; 0.0; 2442.0
267.0; 8.153; -26.1; 0.0; 2263.7; -26.1; 0.0; 2263.7; 473.9; 0.0; 2442.5; 473.9; 0.0; 2442.5
270.0; 8.242; -26.1; 0.0; 2264.0; -26.1; 0.0; 2264.0; 473.9; 0.0; 2442.9; 473.9; 0.0; 2443.0
273.0; 8.330; -26.1; 0.1; 2264.3; -26.1; 0.1; 2264.3; 473.9; 0.0; 2443.4; 473.9; 0.0; 2443.4
276.0; 8.419; -26.1; 0.1; 2264.6; -26.1; 0.1; 2264.6; 473.9; 0.0; 2443.9; 473.9; 0.0; 2443.9
279.0; 8.508; -26.1; 0.1; 2264.9; -26.1; 0.1; 2265.0; 473.9; 0.0; 2444.3; 473.9; 0.0; 2444.4
282.0; 8.596; -26.1; 0.1; 2265.2; -26.1; 0.1; 2265.3; 473.9; 0.0; 2444.8; 473.9; 0.0; 2444.8
285.0; 8.685; -26.1; 0.1; 2265.5; -26.1; 0.1; 2265.6; 473.9; 0.0; 2445.2; 473.9; 0.0; 2445.3
288.0; 8.774; -26.1; 0.1; 2265.8; -26.1; 0.1; 2265.9; 473.9; 0.0; 2445.7; 473.9; 0.0; 2445.7
291.0; 8.862; -26.1; 0.1; 2266.1; -26.1; 0.1; 2266.2; 473.9; 0.0; 2446.1; 473.9; 0.0; 2446.2
294.0; 8.950; -26.1; 0.1; 2266.4; -26.1; 0.1; 2266.5; 473.9; 0.0; 2446.6; 473.9; 0.0; 2446.6
297.0; 9.039; -26.1; 0.1; 2266.7; -26.1; 0.1; 2266.8; 473.9; 0.0; 2447.0; 473.9; 0.0; 2447.1
300.0; 9.127; -26.1; 0.1; 2267.0; -26.1; 0.1; 2267.1; 473.9; 0.0; 2447.5; 473.9; 0.0; 2447.5
303.0; 9.215; -26.1; 0.1; 2267.3; -26.1; 0.1; 2267.3; 473.9; 0.1; 2447.9; 473.9; 0.1; 2448.0
306.0; 9.304; -26.1; 0.1; 2267.6; -26.1; 0.1; 2267.6; 473.9; 0.1; 2448.4; 473.9; 0.1; 2448.4
309.0; 9.392; -26.1; 0.1; 2267.9; -26.1; 0.1; 2267.9; 473.9; 0.1; 2448.8; 473.9; 0.1; 2448.9
312.0; 9.480; -26.1; 0.1; 2268.2; -26.1; 0.1; 2268.2; 473.9; 0.1; 2449.2; 473.9; 0.1; 2449.3
315.0; 9.568; -26.1; 0.1; 2268.5; -26.1; 0.1; 2268.5; 473.9; 0.1; 2449.7; 473.9; 0.1; 2449.7
318.0; 9.656; -26.1; 0.1; 2268.7; -26.1; 0.1; 2268.8; 473.9; 0.1; 2450.1; 473.9; 0.1; 2450.2
321.0; 9.744; -26.1; 0.1; 2269.0; -26.1; 0.1; 2269.1; 473.9; 0.1; 2450.5; 473.9; 0.1; 2450.6
324.0; 9.832; -26.1; 0.2; 2269.3; -26.1; 0.2; 2269.4; 473.9; 0.1; 2451.0; 473.9; 0.1; 2451.0
